identifier,protein_display_name,functional_group,is_transmembrane,is_helix,is_beta,has_signal,pfam,primary_interpro_id,primary_interpro_short_name,phylum,order,family,genus,species,organism_id
A0A7J7YSJ2,Lymphocyte antigen 6 family member G5B,,,,,,PF00021;,IPR038773,LY6G5B,Chordata,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus ferrumequinum,59479.0
A0A7J7ZCN2,Bone morphogenetic protein receptor type 1B,,,,,,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus ferrumequinum,59479.0
A0A7J8AY79,Bone morphogenetic protein receptor type 1B,,,,,,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus kuhlii,59472.0
A0A7J8BAF3,Lymphocyte antigen 6 family member H,,,,,,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BAH1,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BAU8,Glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BAV1,Lymphocyte antigen 6 family member L,,,,,,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BAY1,Lymphocyte antigen 6 family member H,,,,,,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BB03,Lymphocyte antigen 6 family member H,,,,,,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BB12,LY6/PLAUR domain containing 2,,,,,,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BBB4,Glycosylphosphatidylinositol anchored molecule like,,,,,,,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BBF3,Lymphocyte antigen 6 family member H,,,,,,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BBH3,Lymphocyte antigen 6 family member D,,,,,,PF00087;,IPR042339,Ly6D,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BBI1,Lymphocyte antigen 6 family member L,,,,,,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BBL2,Lymphocyte antigen 6 family member H,,,,,,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BBL3,Lymphocyte antigen 6 family member H,,,,,,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BC05,Lymphocyte antigen 6 family member E,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BC11,Ly6/neurotoxin 1,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BWE5,Acrosomal vesicle protein 1,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BZ24,Prostate and testis expressed 3,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BZ28,Prostate and testis expressed 2,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BZ29,Prostate and testis expressed 1,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8BZ40,Prostate and testis expressed 1,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8C1S8,Glycosylphosphatidylinositol anchored molecule like,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8C2W7,Lymphocyte antigen 6 family member E,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8C2X4,Lymphocyte antigen 6 family member K,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8C2Y7,Lymphocyte antigen 6 family member H,,,,,,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8C310,Lymphocyte antigen 6 family member D,,,,,,PF00087;,IPR042339,Ly6D,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8C326,LY6/PLAUR domain containing 2,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8C3U0,Prostate stem cell antigen,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8C3W1,Prostate stem cell antigen,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8C979,LY6/PLAUR domain containing 4,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8CBG6,Testis expressed 101,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8CBJ1,Testis expressed 101,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8CBM4,Testis expressed 101,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8CJ23,LY6/PLAUR domain containing 4,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8CJ53,LY6/PLAUR domain containing 4,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8CJ72,LY6/PLAUR domain containing 5,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8CJF0,LY6/PLAUR domain containing 4,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8CLT9,Sperm acrosome associated 4,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8FPS1,Activin A receptor type 2A,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8FS64,LY6/PLAUR domain containing 1,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8FS83,LY6/PLAUR domain containing 1,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8FSA9,LY6/PLAUR domain containing 6,,,,,,PF16975;,IPR039457,LYPD6-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8FSJ8,LY6/PLAUR domain containing 6B,,,,,,PF16975;,IPR039457,LYPD6-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8FSZ5,LY6/PLAUR domain containing 6B,,,,,,PF16975;,IPR039457,LYPD6-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8GR39,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR038773,LY6G5B,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8GR77,Lymphocyte antigen 6 family member G6C,,,,,,,IPR039237,LY6G6C,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8GR79,Lymphocyte antigen 6 complex locus protein G5c,,,,,,PF00021;,IPR026110,LY6G5C,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8GRI5,Lymphocyte antigen 6 family member G6C,,,,,,PF00021;,IPR039237,LY6G6C,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8GRX0,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR038773,LY6G5B,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8GS23,Lymphocyte antigen 6 family member G6C,,,,,,,IPR039237,LY6G6C,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8H493,Prostate and testis expressed 3,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8H508,Prostate and testis expressed 2,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8I9T4,UPAR/Ly6 domain-containing protein,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8J863,Sperm acrosome associated 4,,,,,,,IPR045860,Snake_toxin-like_sf,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8J9L0,Sperm acrosome associated 4,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8JHT4,LY6/PLAUR domain containing 1,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8JIG2,LY6/PLAUR domain containing 6,,,,,,PF16975;,IPR039457,LYPD6-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8JIW0,LY6/PLAUR domain containing 6B,,,,,,PF16975;,IPR039457,LYPD6-like,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8JRL9,Bone morphogenetic protein receptor type 1B,,,,,,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Chiroptera,Molossidae,Molossus,Molossus molossus,27622.0
A0A7J8KBV7,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR038773,LY6G5B,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8KBZ5,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR038773,LY6G5B,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7J8KC06,Lymphocyte antigen 6 family member G6C,,,,,,PF00021;,IPR039237,LY6G6C,Chordata,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,9407.0
A0A7M4ELR5,LY6/PLAUR domain containing 6B,,,,,,PF16975;,IPR039457,LYPD6-like,Chordata,Crocodylia,Crocodylidae,Crocodylus,Crocodylus porosus,8502.0
A0A7M4ENH2,LY6/PLAUR domain containing 6,,,,,,PF16975;,IPR039457,LYPD6-like,Chordata,Crocodylia,Crocodylidae,Crocodylus,Crocodylus porosus,8502.0
A0A7M4F4M7,UPAR/Ly6 domain-containing protein,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Crocodylia,Crocodylidae,Crocodylus,Crocodylus porosus,8502.0
A0A7M4F4X9,Snake toxin/toxin-like domain-containing protein,,,,,,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Crocodylia,Crocodylidae,Crocodylus,Crocodylus porosus,8502.0
A0A7M4F506,Lymphocyte antigen 6E-like,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Crocodylia,Crocodylidae,Crocodylus,Crocodylus porosus,8502.0
A0A7M4F520,UPAR/Ly6 domain-containing protein,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Crocodylia,Crocodylidae,Crocodylus,Crocodylus porosus,8502.0
A0A7M4F660,Lymphocyte antigen 6E-like,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Crocodylia,Crocodylidae,Crocodylus,Crocodylus porosus,8502.0
A0A7M4F7J9,Snake toxin/toxin-like domain-containing protein,,,,,,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Crocodylia,Crocodylidae,Crocodylus,Crocodylus porosus,8502.0
A0A7M4FZQ3,LY6/PLAUR domain containing 2,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Crocodylia,Crocodylidae,Crocodylus,Crocodylus porosus,8502.0
A0A7M4G012,UPAR/Ly6 domain-containing protein,,,,,,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Crocodylia,Crocodylidae,Crocodylus,Crocodylus porosus,8502.0
A0A7M5TWU1,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5U9W9,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5UEL9,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5UR41,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5URS5,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5UV59,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5V0X4,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5V2I7,Snake toxin/toxin-like domain-containing protein,,,,,,PF00087;,IPR035076,Toxin/TOLIP,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5VAG0,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5VDM9,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5VEA9,Activin types I and II receptor domain-containing protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5WJI4,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5WQT2,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5WSH0,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5WWS9,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5X0W0,Activin types I and II receptor domain-containing protein,,,,,,PF01064;,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5X584,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5X5N0,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5X647,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5X6C4,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5X6I5,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5X762,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5X851,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5XEY9,Activin types I and II receptor domain-containing protein,,,,,,PF01064;,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5XIW4,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M5XJP8,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M6DMY1,UPAR/Ly6 domain-containing protein,,,,,,PF00021;,IPR016054,LY6_UPA_recep-like,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M6DNM3,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Cnidaria,Leptothecata,Clytiidae,Clytia,Clytia hemisphaerica,252671.0
A0A7M6UV42,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Pteromalidae,Nasonia,Nasonia vitripennis,7425.0
A0A7M6W5Z9,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Pteromalidae,Nasonia,Nasonia vitripennis,7425.0
A0A7M7FZW4,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Echinodermata,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus purpuratus,7668.0
A0A7M7G0D7,Uncharacterized protein LOC727126,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7GA19,Uncharacterized protein LOC726268,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7GA54,Uncharacterized protein LOC100576174,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7GBN8,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Pteromalidae,Nasonia,Nasonia vitripennis,7425.0
A0A7M7GCA6,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Pteromalidae,Nasonia,Nasonia vitripennis,7425.0
A0A7M7GDT0,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Pteromalidae,Nasonia,Nasonia vitripennis,7425.0
A0A7M7GE11,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Pteromalidae,Nasonia,Nasonia vitripennis,7425.0
A0A7M7GN27,Toxin 3FTx-Lei1,,,,,,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7GN34,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Pteromalidae,Nasonia,Nasonia vitripennis,7425.0
A0A7M7GTH4,Uncharacterized protein LOC100577748 isoform X1,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7GU45,Uncharacterized protein LOC102656594,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7GYB8,Uncharacterized protein LOC102654905,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7GYK8,Uncharacterized protein LOC100577788,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7H913,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Pteromalidae,Nasonia,Nasonia vitripennis,7425.0
A0A7M7HM99,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Echinodermata,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus purpuratus,7668.0
A0A7M7HPE2,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Echinodermata,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus purpuratus,7668.0
A0A7M7IP59,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Pteromalidae,Nasonia,Nasonia vitripennis,7425.0
A0A7M7IWV2,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7IYS0,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7IZ45,Protein quiver,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7J116,Protein quiver,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7J581,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7JYH8,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7JZ76,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7KAZ3,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7KDN0,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7KFE2,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7KL72,Protein quiver,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7L1E5,Uncharacterized protein LOC725645 isoform X2,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7LJK6,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Pteromalidae,Nasonia,Nasonia vitripennis,7425.0
A0A7M7LNV0,Uncharacterized protein LOC726321,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7LQN4,Uncharacterized protein LOC725645 isoform X1,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7M4C5,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7MFF7,Protein quiver,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Mesostigmata,Varroidae,Varroa,Varroa destructor,109461.0
A0A7M7MTR1,Uncharacterized protein LOC100578877,,,,,,PF16975;,IPR039457,LYPD6-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7P252,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Echinodermata,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus purpuratus,7668.0
A0A7M7P4H1,Uncharacterized protein,,,,,,,IPR045860,Snake_toxin-like_sf,Echinodermata,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus purpuratus,7668.0
A0A7M7QB20,Protein sleepless,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Pteromalidae,Nasonia,Nasonia vitripennis,7425.0
A0A7M7R7J1,Uncharacterized protein LOC410244,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7R994,Uncharacterized protein LOC411664,,,,,,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7R9I6,Uncharacterized protein LOC551079,,,,,,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Apidae,Apis,Apis mellifera,7460.0
A0A7M7T1C7,Ly6/PLAUR domain-containing protein 6,,,,,,PF16975;,IPR039457,LYPD6-like,Echinodermata,Camarodonta,Strongylocentrotidae,Strongylocentrotus,Strongylocentrotus purpuratus,7668.0
A0A7N4NQZ4,Snake toxin/toxin-like domain-containing protein,,,,,,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Dasyuromorphia,Dasyuridae,Sarcophilus,Sarcophilus harrisii,9305.0
A0A7N4NVL1,UPAR/Ly6 domain-containing protein,,,,,,PF00087;,IPR042339,Ly6D,Chordata,Dasyuromorphia,Dasyuridae,Sarcophilus,Sarcophilus harrisii,9305.0
A0A7N4P1Y8,UPAR/Ly6 domain-containing protein,,,,,,PF15851;,IPR045860,Snake_toxin-like_sf,Chordata,Dasyuromorphia,Dasyuridae,Sarcophilus,Sarcophilus harrisii,9305.0
