protein_id,protein_name,tax_id,scientific_name,sequence_length,domain_start,domain_end,signature_name,interpro_domain_name
A0A8B9Q5C0,UPAR/Ly6 domain-containing protein,8824,Apteryx owenii,113,8,83,IPR035076,Snake toxin/toxin-like
A0A8B9Q5C0,UPAR/Ly6 domain-containing protein,8824,Apteryx owenii,113,5,85,IPR045860,Snake toxin-like superfamily
A0A8B9Q5C0,UPAR/Ly6 domain-containing protein,8824,Apteryx owenii,113,4,108,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A674EN82,UPAR/Ly6 domain-containing protein,8032,Salmo trutta,88,18,88,IPR045860,Snake toxin-like superfamily
A0A6I9MJL9,UPAR/Ly6 domain-containing protein,230844,Peromyscus maniculatus bairdii,126,20,101,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6I9MJL9,UPAR/Ly6 domain-containing protein,230844,Peromyscus maniculatus bairdii,126,1,126,IPR039237,Lymphocyte antigen 6 complex locus protein G6c
A0A8T0BP29,UPAR/Ly6 domain-containing protein,175797,Silurus meridionalis,126,20,112,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8T0BP29,UPAR/Ly6 domain-containing protein,175797,Silurus meridionalis,126,20,97,IPR035076,Snake toxin/toxin-like
A0A8T0BP29,UPAR/Ly6 domain-containing protein,175797,Silurus meridionalis,126,18,105,IPR045860,Snake toxin-like superfamily
A0A8T0BP29,UPAR/Ly6 domain-containing protein,175797,Silurus meridionalis,126,6,120,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A1I8Q615,Uncharacterized protein,35570,Stomoxys calcitrans,164,22,134,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A1I8Q615,Uncharacterized protein,35570,Stomoxys calcitrans,164,2,157,IPR050975,Sleep homeostasis regulator
A0AAN9C819,Snake toxin/toxin-like domain-containing protein,58324,Phoxinus phoxinus,135,29,97,IPR035076,Snake toxin/toxin-like
A0AAN9C819,Snake toxin/toxin-like domain-containing protein,58324,Phoxinus phoxinus,135,25,100,IPR045860,Snake toxin-like superfamily
A0A6P7ZUU1,Snake toxin/toxin-like domain-containing protein,1415580,Microcaecilia unicolor,139,27,108,IPR035076,Snake toxin/toxin-like
A0A6P7ZUU1,Snake toxin/toxin-like domain-containing protein,1415580,Microcaecilia unicolor,139,25,110,IPR045860,Snake toxin-like superfamily
A0A6P7ZUU1,Snake toxin/toxin-like domain-containing protein,1415580,Microcaecilia unicolor,139,12,136,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A9V1G501,Ly-6/neurotoxin-like protein 1,9691,Panthera pardus,116,21,105,IPR016054,Ly-6 antigen/uPA receptor-like
A0A9V1G501,Ly-6/neurotoxin-like protein 1,9691,Panthera pardus,116,21,92,IPR035076,Snake toxin/toxin-like
A0A9V1G501,Ly-6/neurotoxin-like protein 1,9691,Panthera pardus,116,12,93,IPR045860,Snake toxin-like superfamily
A0A9V1G501,Ly-6/neurotoxin-like protein 1,9691,Panthera pardus,116,1,111,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
H7BXI7,LY6/PLAUR domain containing 6B,9606,Homo sapiens,183,16,182,IPR039457,Ly6/PLAUR domain-containing protein 6-like
H7BXI7,LY6/PLAUR domain containing 6B,9606,Homo sapiens,183,56,144,IPR045860,Snake toxin-like superfamily
A0AAU9X8N9,UPAR/Ly6 domain-containing protein,46732,Pocillopora meandrina,127,20,102,IPR016054,Ly-6 antigen/uPA receptor-like
A0AAU9X8N9,UPAR/Ly6 domain-containing protein,46732,Pocillopora meandrina,127,19,105,IPR045860,Snake toxin-like superfamily
A0AAR5PBA6,Protein sleepless,77166,Dendroctonus ponderosae,159,24,134,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AA35P1A5,UPAR/Ly6 domain-containing protein,74358,Podarcis lilfordi,133,25,109,IPR016054,Ly-6 antigen/uPA receptor-like
A0AA35P1A5,UPAR/Ly6 domain-containing protein,74358,Podarcis lilfordi,133,22,112,IPR045860,Snake toxin-like superfamily
A0A182SBF9,Uncharacterized protein,74869,Anopheles maculatus,148,3,116,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A182SBF9,Uncharacterized protein,74869,Anopheles maculatus,148,1,140,IPR050975,Sleep homeostasis regulator
A0A4Y2I356,UPAR/Ly6 domain-containing protein qvr,182803,Araneus ventricosus,144,29,117,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A4Y2I356,UPAR/Ly6 domain-containing protein qvr,182803,Araneus ventricosus,144,19,132,IPR050975,Sleep homeostasis regulator
A0A8C8IN54,Snake toxin/toxin-like domain-containing protein,74940,Oncorhynchus tshawytscha,168,62,130,IPR035076,Snake toxin/toxin-like
A0A8C8IN54,Snake toxin/toxin-like domain-containing protein,74940,Oncorhynchus tshawytscha,168,58,135,IPR045860,Snake toxin-like superfamily
A0A182GLC5,Uncharacterized protein,7160,Aedes albopictus,131,7,105,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A182GLC5,Uncharacterized protein,7160,Aedes albopictus,131,5,106,IPR045860,Snake toxin-like superfamily
A0A182GLC5,Uncharacterized protein,7160,Aedes albopictus,131,3,124,IPR050975,Sleep homeostasis regulator
A0A4Q8K5V4,U98-Liphistoxin-Lth1a_1,1905330,Liphistius thaleban,155,20,123,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A4Q8K5V4,U98-Liphistoxin-Lth1a_1,1905330,Liphistius thaleban,155,3,147,IPR050975,Sleep homeostasis regulator
A0AAV1ZE07,Protein sleepless,280406,Larinioides sclopetarius,140,24,113,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AAV1ZE07,Protein sleepless,280406,Larinioides sclopetarius,140,6,130,IPR050975,Sleep homeostasis regulator
G0MKD9,Snake toxin/toxin-like domain-containing protein,135651,Caenorhabditis brenneri,134,24,83,IPR035076,Snake toxin/toxin-like
G0MKD9,Snake toxin/toxin-like domain-containing protein,135651,Caenorhabditis brenneri,134,11,84,IPR045860,Snake toxin-like superfamily
A0A914QBD0,UPAR/Ly6 domain-containing protein,227884,Panagrolaimus davidi,138,32,107,IPR016054,Ly-6 antigen/uPA receptor-like
A0A914QBD0,UPAR/Ly6 domain-containing protein,227884,Panagrolaimus davidi,138,31,109,IPR045860,Snake toxin-like superfamily
A0A8C7BGD2,Lymphocyte antigen 6 complex locus protein G5c,452646,Neovison vison,143,52,135,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C7BGD2,Lymphocyte antigen 6 complex locus protein G5c,452646,Neovison vison,143,1,143,IPR026110,Lymphocyte antigen 6 complex locus protein G5c
A0A8C7BGD2,Lymphocyte antigen 6 complex locus protein G5c,452646,Neovison vison,143,52,135,IPR045860,Snake toxin-like superfamily
A0A4Y7LT61,EOG090X0I2F,35528,Daphnia similis,161,24,135,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A4Y7LT61,EOG090X0I2F,35528,Daphnia similis,161,21,77,IPR045860,Snake toxin-like superfamily
A0A4Y7LT61,EOG090X0I2F,35528,Daphnia similis,161,6,152,IPR050975,Sleep homeostasis regulator
A0A8B6ZSP0,UPAR/Ly6 domain-containing protein,1230840,Orycteropus afer afer,126,19,115,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8B6ZSP0,UPAR/Ly6 domain-containing protein,1230840,Orycteropus afer afer,126,22,72,IPR018363,"CD59 antigen, conserved site"
A0A8B6ZSP0,UPAR/Ly6 domain-containing protein,1230840,Orycteropus afer afer,126,18,104,IPR045860,Snake toxin-like superfamily
A0A8B6ZSP0,UPAR/Ly6 domain-containing protein,1230840,Orycteropus afer afer,126,1,125,IPR051445,Lymphocyte Antigen 6 Family Modulators
A0A6H5HIC9,Uncharacterized protein,355587,Nesidiocoris tenuis,148,19,118,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A6H5HIC9,Uncharacterized protein,355587,Nesidiocoris tenuis,148,5,135,IPR050975,Sleep homeostasis regulator
A0A8B8DJA7,Protein sleepless,6565,Crassostrea virginica,127,18,99,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A8B8DJA7,Protein sleepless,6565,Crassostrea virginica,127,3,118,IPR050975,Sleep homeostasis regulator
A0A671TEP5,Snake toxin/toxin-like domain-containing protein,8175,Sparus aurata,129,20,88,IPR035076,Snake toxin/toxin-like
A0A671TEP5,Snake toxin/toxin-like domain-containing protein,8175,Sparus aurata,129,17,93,IPR045860,Snake toxin-like superfamily
A0A195B812,Uncharacterized protein,520822,Atta colombica,187,58,161,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A195B812,Uncharacterized protein,520822,Atta colombica,187,53,181,IPR050975,Sleep homeostasis regulator
A0A8C8W2C3,UPAR/Ly6 domain-containing protein,230844,Peromyscus maniculatus bairdii,79,25,76,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C8W2C3,UPAR/Ly6 domain-containing protein,230844,Peromyscus maniculatus bairdii,79,24,64,IPR045860,Snake toxin-like superfamily
A0A8C8W2C3,UPAR/Ly6 domain-containing protein,230844,Peromyscus maniculatus bairdii,79,2,76,IPR051445,Lymphocyte Antigen 6 Family Modulators
A0A6G0ZGM1,Uncharacterized protein,307492,Aphis craccivora,161,24,135,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A6G0ZGM1,Uncharacterized protein,307492,Aphis craccivora,161,24,76,IPR045860,Snake toxin-like superfamily
A0A6G0ZGM1,Uncharacterized protein,307492,Aphis craccivora,161,5,152,IPR050975,Sleep homeostasis regulator
A0A814W1X1,Uncharacterized protein,433720,Adineta steineri,181,81,156,IPR045860,Snake toxin-like superfamily
A0AAN8RGX6,UPAR/Ly6 domain-containing protein,861788,Coregonus suidteri,134,20,102,IPR016054,Ly-6 antigen/uPA receptor-like
A0AAN8RGX6,UPAR/Ly6 domain-containing protein,861788,Coregonus suidteri,134,21,102,IPR045860,Snake toxin-like superfamily
A0AAN8RGX6,UPAR/Ly6 domain-containing protein,861788,Coregonus suidteri,134,7,125,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0A6P4F976,Uncharacterized protein LOC108050008,1041015,Drosophila rhopaloa,150,25,121,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A6P4F976,Uncharacterized protein LOC108050008,1041015,Drosophila rhopaloa,150,4,141,IPR050975,Sleep homeostasis regulator
A0A8D0KAB6,UPAR/Ly6 domain-containing protein,9823,Sus scrofa,151,48,130,IPR045860,Snake toxin-like superfamily
V5GYU3,Putative secreted protein,34613,Ixodes ricinus,190,27,92,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A6J0WG32,Snake toxin/toxin-like domain-containing protein,9880,Odocoileus virginianus texanus,172,60,133,IPR035076,Snake toxin/toxin-like
A0A6J0WG32,Snake toxin/toxin-like domain-containing protein,9880,Odocoileus virginianus texanus,172,56,135,IPR045860,Snake toxin-like superfamily
A0A6J0WG32,Snake toxin/toxin-like domain-containing protein,9880,Odocoileus virginianus texanus,172,1,170,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
E3M6U0,Protein sleepless,31234,Caenorhabditis remanei,127,17,105,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
E3M6U0,Protein sleepless,31234,Caenorhabditis remanei,127,3,122,IPR050975,Sleep homeostasis regulator
A7X3P2,3FTx-Lio2,338838,Erythrolamprus poecilogyrus,80,13,80,IPR045860,Snake toxin-like superfamily
Q9XX58,Activin_recp domain-containing protein,6239,Caenorhabditis elegans,130,23,103,IPR045860,Snake toxin-like superfamily
A0AAV2ZNB6,UPAR/Ly6 domain-containing protein,30357,Pyxicephalus adspersus,193,19,100,IPR016054,Ly-6 antigen/uPA receptor-like
A0AAV2ZNB6,UPAR/Ly6 domain-containing protein,30357,Pyxicephalus adspersus,193,111,169,IPR016054,Ly-6 antigen/uPA receptor-like
A0AAV2ZNB6,UPAR/Ly6 domain-containing protein,30357,Pyxicephalus adspersus,193,17,105,IPR045860,Snake toxin-like superfamily
A0AAV2ZNB6,UPAR/Ly6 domain-containing protein,30357,Pyxicephalus adspersus,193,108,187,IPR045860,Snake toxin-like superfamily
A0AAV2ZNB6,UPAR/Ly6 domain-containing protein,30357,Pyxicephalus adspersus,193,1,177,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A0B2V788,Uncharacterized protein,6265,Toxocara canis,147,40,119,IPR045860,Snake toxin-like superfamily
A0A5F5XDC3,UPAR/Ly6 domain-containing protein,9685,Felis catus,136,18,110,IPR016054,Ly-6 antigen/uPA receptor-like
A0A5F5XDC3,UPAR/Ly6 domain-containing protein,9685,Felis catus,136,15,101,IPR045860,Snake toxin-like superfamily
A0A5F5XDC3,UPAR/Ly6 domain-containing protein,9685,Felis catus,136,16,136,IPR052874,Sperm-binding zona pellucida regulatory protein
A0A0H4J521,Three-finger toxin 14,1114301,Micrurus tener,79,32,78,IPR003571,Snake three-finger toxin
A0A0H4J521,Three-finger toxin 14,1114301,Micrurus tener,79,12,79,IPR045860,Snake toxin-like superfamily
A0A0H4J521,Three-finger toxin 14,1114301,Micrurus tener,79,32,78,IPR054131,Snake toxin cobra-type
Q2NKT7,UPAR/Ly6 domain-containing protein,9913,Bos taurus,144,41,123,IPR045860,Snake toxin-like superfamily
Q2NKT7,UPAR/Ly6 domain-containing protein,9913,Bos taurus,144,39,121,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A8C9GH97,UPAR/Ly6 domain-containing protein,591936,Piliocolobus tephrosceles,113,28,109,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C9GH97,UPAR/Ly6 domain-containing protein,591936,Piliocolobus tephrosceles,113,1,113,IPR029691,Prostate and testis expressed protein 2
A0A3Q0R9C6,Uncharacterized protein,61819,Amphilophus citrinellus,87,11,87,IPR045860,Snake toxin-like superfamily
O62680,CD59 glycoprotein,9823,Sus scrofa,123,26,109,IPR016054,Ly-6 antigen/uPA receptor-like
O62680,CD59 glycoprotein,9823,Sus scrofa,123,27,71,IPR018363,"CD59 antigen, conserved site"
O62680,CD59 glycoprotein,9823,Sus scrofa,123,25,103,IPR045860,Snake toxin-like superfamily
O62680,CD59 glycoprotein,9823,Sus scrofa,123,1,123,IPR056949,CD59 glycoprotein
A0A8C7KLK6,Phospholipase A2 inhibitor 31 kDa subunit-like,8019,Oncorhynchus kisutch,108,38,108,IPR045860,Snake toxin-like superfamily
A0A1S3FVK8,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,121,22,102,IPR016054,Ly-6 antigen/uPA receptor-like
A0A1S3FVK8,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,121,22,90,IPR035076,Snake toxin/toxin-like
A0A1S3FVK8,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,121,13,92,IPR045860,Snake toxin-like superfamily
A0A1S3FVK8,UPAR/Ly6 domain-containing protein,10020,Dipodomys ordii,121,2,119,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0AAV6S662,UPAR/Ly6 domain-containing protein,28829,Solea senegalensis,123,23,110,IPR016054,Ly-6 antigen/uPA receptor-like
G3EQ51,Plethodontid modulating factor,263671,Plethodon shermani,102,20,84,IPR045860,Snake toxin-like superfamily
G3EQ51,Plethodontid modulating factor,263671,Plethodon shermani,102,6,86,IPR056949,CD59 glycoprotein
A0A8C4DCC7,UPAR/Ly6 domain-containing protein,13489,Dicentrarchus labrax,128,16,108,IPR045860,Snake toxin-like superfamily
A0A8C4DCC7,UPAR/Ly6 domain-containing protein,13489,Dicentrarchus labrax,128,20,122,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0AB39Z7B6,Protein quiver,28584,Drosophila suzukii,163,27,113,IPR045860,Snake toxin-like superfamily
A0A669CWY0,UPAR/Ly6 domain-containing protein,8128,Oreochromis niloticus,137,18,100,IPR045860,Snake toxin-like superfamily
A0A669CWY0,UPAR/Ly6 domain-containing protein,8128,Oreochromis niloticus,137,18,105,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0AAW1BMA5,Snake toxin/toxin-like domain-containing protein,8729,Crotalus adamanteus,88,22,86,IPR035076,Snake toxin/toxin-like
A0AAW1BMA5,Snake toxin/toxin-like domain-containing protein,8729,Crotalus adamanteus,88,13,87,IPR045860,Snake toxin-like superfamily
Q8MXJ0,Activin_recp domain-containing protein,6239,Caenorhabditis elegans,173,18,104,IPR045860,Snake toxin-like superfamily
E9GF30,UPAR/Ly6 domain-containing protein,6669,Daphnia pulex,162,22,102,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
E9GF30,UPAR/Ly6 domain-containing protein,6669,Daphnia pulex,162,18,107,IPR045860,Snake toxin-like superfamily
M7B2W8,UPAR/Ly6 domain-containing protein,8469,Chelonia mydas,192,7,92,IPR016054,Ly-6 antigen/uPA receptor-like
M7B2W8,UPAR/Ly6 domain-containing protein,8469,Chelonia mydas,192,105,141,IPR016054,Ly-6 antigen/uPA receptor-like
M7B2W8,UPAR/Ly6 domain-containing protein,8469,Chelonia mydas,192,6,94,IPR045860,Snake toxin-like superfamily
M7B2W8,UPAR/Ly6 domain-containing protein,8469,Chelonia mydas,192,103,155,IPR045860,Snake toxin-like superfamily
M7B2W8,UPAR/Ly6 domain-containing protein,8469,Chelonia mydas,192,7,141,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0AAU9ZFN2,UPAR/Ly6 domain-containing protein,109678,Phodopus roborovskii,190,56,158,IPR016054,Ly-6 antigen/uPA receptor-like
A0AAU9ZFN2,UPAR/Ly6 domain-containing protein,109678,Phodopus roborovskii,190,57,105,IPR035076,Snake toxin/toxin-like
A0AAU9ZFN2,UPAR/Ly6 domain-containing protein,109678,Phodopus roborovskii,190,50,146,IPR045860,Snake toxin-like superfamily
A0AAU9ZFN2,UPAR/Ly6 domain-containing protein,109678,Phodopus roborovskii,190,16,189,IPR052874,Sperm-binding zona pellucida regulatory protein
A0AAV0VZP9,Ly6/PLAUR domain-containing protein 6B,13131,Macrosiphum euphorbiae,183,39,149,IPR039457,Ly6/PLAUR domain-containing protein 6-like
A0AAV0VZP9,Ly6/PLAUR domain-containing protein 6B,13131,Macrosiphum euphorbiae,183,40,129,IPR045860,Snake toxin-like superfamily
B4GCE7,GL11631,7234,Drosophila persimilis,161,27,131,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
B4GCE7,GL11631,7234,Drosophila persimilis,161,13,143,IPR050975,Sleep homeostasis regulator
A0A8C2VJG3,UPAR/Ly6 domain-containing protein,34839,Chinchilla lanigera,141,30,124,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C2VJG3,UPAR/Ly6 domain-containing protein,34839,Chinchilla lanigera,141,29,114,IPR045860,Snake toxin-like superfamily
A0A8C2VJG3,UPAR/Ly6 domain-containing protein,34839,Chinchilla lanigera,141,6,141,IPR051445,Lymphocyte Antigen 6 Family Modulators
A0AAW1AL03,Protein sleepless,166442,Tetragonisca angustula,178,24,149,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AAW1AL03,Protein sleepless,166442,Tetragonisca angustula,178,7,171,IPR050975,Sleep homeostasis regulator
A0A8B8F173,Protein sleepless,6565,Crassostrea virginica,161,20,128,IPR045860,Snake toxin-like superfamily
A0AAE0S2P7,Protein quiver,2493646,Potamilus streckersoni,141,24,114,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A5Q2U986,MAC-inhibitory protein,7962,Cyprinus carpio,118,22,104,IPR016054,Ly-6 antigen/uPA receptor-like
A0A5Q2U986,MAC-inhibitory protein,7962,Cyprinus carpio,118,21,98,IPR045860,Snake toxin-like superfamily
A0A5Q2U986,MAC-inhibitory protein,7962,Cyprinus carpio,118,10,94,IPR056949,CD59 glycoprotein
A0A267H2E4,UPAR/Ly6 domain-containing protein,282301,Macrostomum lignano,160,31,133,IPR045860,Snake toxin-like superfamily
R7V544,Snake toxin/toxin-like domain-containing protein,283909,Capitella teleta,147,22,114,IPR035076,Snake toxin/toxin-like
R7V544,Snake toxin/toxin-like domain-containing protein,283909,Capitella teleta,147,19,117,IPR045860,Snake toxin-like superfamily
A0A8C2VB19,UPAR/Ly6 domain-containing protein,34839,Chinchilla lanigera,122,24,100,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C2VB19,UPAR/Ly6 domain-containing protein,34839,Chinchilla lanigera,122,21,102,IPR045860,Snake toxin-like superfamily
A0A8C2VB19,UPAR/Ly6 domain-containing protein,34839,Chinchilla lanigera,122,1,120,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0AA39FKW6,Uncharacterized protein,144406,Microctonus aethiopoides,144,18,115,IPR045860,Snake toxin-like superfamily
A0A194PXY0,Uncharacterized protein,66420,Papilio xuthus,139,15,114,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A194PXY0,Uncharacterized protein,66420,Papilio xuthus,139,7,135,IPR050975,Sleep homeostasis regulator
A0A8C9M4R9,LY6/PLAUR domain containing 6B,74533,Panthera tigris altaica,177,12,174,IPR039457,Ly6/PLAUR domain-containing protein 6-like
A0A8C9M4R9,LY6/PLAUR domain containing 6B,74533,Panthera tigris altaica,177,50,138,IPR045860,Snake toxin-like superfamily
A0A194APH5,Three-finger toxin 16a,1114301,Micrurus tener,79,22,78,IPR003571,Snake three-finger toxin
A0A194APH5,Three-finger toxin 16a,1114301,Micrurus tener,79,12,79,IPR045860,Snake toxin-like superfamily
A0A194APH5,Three-finger toxin 16a,1114301,Micrurus tener,79,24,78,IPR054131,Snake toxin cobra-type
A0A061HTZ0,Phospholipase A2 inhibitor and Ly6/PLAUR domain-containing protein,10029,Cricetulus griseus,89,2,49,IPR045860,Snake toxin-like superfamily
A0AAJ7E6Z9,Uncharacterized protein LOC106116266,66420,Papilio xuthus,117,13,94,IPR045860,Snake toxin-like superfamily
A0A8W8J1L7,ShKT domain-containing protein,29159,Magallana gigas,159,1,85,IPR045860,Snake toxin-like superfamily
A0A8J6KRT5,UPAR/Ly6 domain-containing protein,79684,Microtus ochrogaster,194,88,164,IPR016054,Ly-6 antigen/uPA receptor-like
