query	target	fident	alnlen	nident	mismatch	gapopen	qstart	qend	tstart	tend	qcov	tcov	evalue	bits
P25682	A0A7M4ENH2	0.202	84	17	43	4	2	63	48	129	0.984	0.485	1.515E-02	30
P25682	A0A1U8BXL9	0.170	82	14	48	3	2	63	47	128	0.984	0.485	1.515E-02	30
P25682	A0A8C6SRP1	0.192	83	16	44	6	2	62	51	132	0.968	0.482	1.515E-02	30
P25682	A0A8T2PWY8	0.208	72	15	47	5	1	62	99	170	0.984	0.424	1.515E-02	30
P25682	A0A671K244	0.231	82	19	43	5	2	63	45	126	0.984	0.482	1.515E-02	30
P25682	A0A8C0UY33	0.195	82	16	46	5	2	63	47	128	0.984	0.482	1.515E-02	30
P25682	A0A2K5JH77	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A341CB83	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A2Y9DIN3	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A6P6CG40	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A7J8FSA9	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A2K6GC45	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A3Q7TE15	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A2K5E7G1	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A2Y9N386	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A2Y9I440	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A9X9Q4U8	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	Q86Y78	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A671E2W5	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A8B6ZBU9	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A2K5LJB5	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A2U3V2L0	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A8B8XTI4	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A9B0T3B8	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A673T3J9	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A2Y9JAG4	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A8C3WZU7	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A2U3W0U9	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A7J7WI70	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A8C2USK2	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A8P0ST36	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A8WGG8	0.207	82	17	45	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A8D1Z4X9	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A7J7XVA6	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A8D2AQ00	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A9V1FY59	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0AAD8DAX3	0.207	82	17	45	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	G3TDP5	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A1S2ZNW9	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A6J2LGJ1	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A8C2QFA5	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	F7E3Z2	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A2Y9F5T9	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A7J8JIG2	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	M3XWR8	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A7J7E5D7	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	Q5R9L0	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A2U3XUV4	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A8I3N6K6	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A1B0GAD8	0.193	93	18	44	4	1	62	45	137	0.984	0.544	1.515E-02	30
P25682	A0A8C9HP94	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A287D1Y5	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A8B8SZ52	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A4W2EYW6	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A6P8JB74	0.178	84	15	47	3	1	62	37	120	0.984	0.491	1.515E-02	30
P25682	A0A8B7FXM9	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A2I2U035	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A384A6W8	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A6J0AS73	0.243	82	20	42	5	2	63	48	129	0.984	0.480	1.515E-02	30
P25682	A0A384A778	0.243	82	20	42	5	2	63	48	129	0.984	0.477	1.515E-02	30
P25682	A0A8J6EA99	0.195	82	16	46	3	2	63	48	129	0.984	0.477	1.515E-02	30
P25682	A0A3Q7TR84	0.195	82	16	46	5	2	63	47	128	0.984	0.477	1.515E-02	30
P25682	A0A8B8XSE3	0.243	82	20	42	5	2	63	48	129	0.984	0.477	1.515E-02	30
P25682	A0A811YRN7	0.195	82	16	46	5	2	63	47	128	0.984	0.477	1.515E-02	30
P25682	Q9D7F2	0.170	82	14	48	3	2	63	47	128	0.984	0.477	1.515E-02	30
P25682	A0A8C7I854	0.195	82	16	46	5	2	63	48	129	0.984	0.474	1.515E-02	30
P25682	A0A7J8GRI5	0.216	74	16	44	4	3	62	74	147	0.952	0.425	1.515E-02	30
P25682	A0A3B5MV13	0.182	82	15	47	5	2	63	44	125	0.984	0.471	1.515E-02	30
P25682	A0A8D2H4T5	0.224	49	11	32	2	2	44	47	95	0.683	0.282	1.515E-02	30
P25682	A0A3B4BA70	0.170	82	14	48	5	2	63	47	128	0.984	0.471	1.515E-02	30
P25682	A0A6P5R522	0.195	46	9	34	1	2	44	49	94	0.683	0.264	1.515E-02	30
P25682	A0A1W0WEC1	0.240	83	20	42	6	1	62	27	109	0.984	0.477	1.515E-02	30
P25682	A0A7J8FSJ8	0.195	82	16	46	5	2	63	53	134	0.984	0.469	1.515E-02	30
P25682	A0A3Q2QJY2	0.197	81	16	44	6	2	62	54	133	0.968	0.452	1.515E-02	30
P25682	A0A674HD19	0.195	82	16	46	5	2	63	50	131	0.984	0.461	1.515E-02	30
P25682	A0A3B5MQA1	0.182	82	15	47	5	2	63	48	129	0.984	0.461	1.515E-02	30
P25682	A0A4W2G9Q7	0.243	82	20	42	5	2	63	48	129	0.984	0.458	1.515E-02	30
P25682	A0A8B9PYY6	0.146	82	12	50	3	2	63	57	138	0.984	0.458	1.515E-02	30
P25682	A0A6P7LVZ6	0.166	84	14	46	4	2	63	49	130	0.984	0.458	1.515E-02	30
P25682	A0AAV9QSX5	0.182	82	15	47	5	2	63	49	130	0.984	0.458	1.515E-02	30
P25682	A0A0B1TBH2	0.227	66	15	36	4	12	62	90	155	0.810	0.367	1.515E-02	30
P25682	A0A9D3S325	0.170	82	14	48	3	2	63	58	139	0.984	0.456	1.515E-02	30
P25682	A0A8C2N8K8	0.243	82	20	42	5	2	63	48	129	0.984	0.451	1.515E-02	30
P25682	A0A673SWZ0	0.170	82	14	48	3	2	63	60	141	0.984	0.451	1.515E-02	30
P25682	A0AAN8QXD8	0.170	82	14	48	3	2	63	49	130	0.984	0.451	1.515E-02	30
P25682	A0A4W2EZT7	0.243	82	20	42	5	2	63	48	129	0.984	0.451	1.515E-02	30
P25682	A0A151M0H7	0.202	84	17	43	4	2	63	48	129	0.984	0.448	1.515E-02	30
P25682	A0A2J8V7J4	0.170	82	14	48	3	2	63	61	142	0.984	0.448	1.515E-02	30
P25682	A0A8C0ZU97	0.170	82	14	48	3	2	63	61	142	0.984	0.448	1.515E-02	30
P25682	A0A8D0G3F8	0.158	82	13	49	3	2	63	62	143	0.984	0.446	1.515E-02	30
P25682	A0A8D0G6Q9	0.158	82	13	49	3	2	63	62	143	0.984	0.446	1.515E-02	30
P25682	A0A8C0HCY2	0.158	82	13	49	3	2	63	62	143	0.984	0.446	1.515E-02	30
P25682	A0A8C4YRR5	0.158	82	13	49	3	2	63	63	144	0.984	0.443	1.515E-02	30
P25682	A0A7J7WHY3	0.195	82	16	46	5	2	63	63	144	0.984	0.443	1.515E-02	30
P25682	A0A8C0H7Q6	0.158	82	13	49	3	2	63	63	144	0.984	0.443	1.515E-02	30
P25682	A0A8C4MBU6	0.282	85	24	38	6	1	62	71	155	0.984	0.457	1.515E-02	30
P25682	A0AA88Y5Q9	0.181	88	16	45	4	1	62	20	106	0.984	0.468	1.515E-02	30
P25682	A0A8C2N8D5	0.243	82	20	42	5	2	63	48	129	0.984	0.439	1.515E-02	30
P25682	A0A2I3T0K3	0.243	82	20	42	5	2	63	48	129	0.984	0.439	1.515E-02	30
P25682	A0A8C0WZM1	0.170	82	14	48	3	2	63	67	148	0.984	0.434	1.515E-02	30
P25682	A0A1U8BKM8	0.170	82	14	48	3	2	63	67	148	0.984	0.434	1.515E-02	30
P25682	A0AAU9Z7R8	0.170	82	14	48	3	2	63	67	148	0.984	0.434	1.515E-02	30
P25682	A0A8C8UG34	0.170	82	14	48	3	2	63	67	148	0.984	0.434	1.515E-02	30
P25682	A0A8C0X1D1	0.170	82	14	48	3	2	63	68	149	0.984	0.432	1.515E-02	30
P25682	A0A8C2QES6	0.170	82	14	48	3	2	63	68	149	0.984	0.432	1.515E-02	30
P25682	A0A8C6HQ76	0.170	82	14	48	3	2	63	66	147	0.984	0.429	1.515E-02	30
P25682	A0A9L0R4R7	0.243	82	20	42	5	2	63	68	149	0.984	0.429	1.515E-02	30
P25682	A0AAD3N9F3	0.211	85	18	44	3	1	62	83	167	0.984	0.445	1.515E-02	30
P25682	A0A3Q0HMR8	0.158	82	13	49	3	2	63	71	152	0.984	0.425	1.515E-02	30
P25682	A0A9L0S3I6	0.243	82	20	42	5	2	63	70	151	0.984	0.425	1.515E-02	30
P25682	A0AAD8DBM1	0.158	82	13	49	3	2	63	69	150	0.984	0.425	1.515E-02	30
P25682	A0A9L0TCI3	0.243	82	20	42	5	2	63	72	153	0.984	0.421	1.515E-02	30
P25682	A0A7J6CPB8	0.231	82	19	43	5	2	63	71	152	0.984	0.418	1.515E-02	30
P25682	A0A1I7UV27	0.208	67	14	47	4	1	62	20	85	0.984	0.337	1.515E-02	30
P25682	A0A0N0BJS7	0.223	94	21	42	5	1	63	50	143	1.000	0.477	1.515E-02	30
P25682	A0A8C6HQ98	0.170	82	14	48	3	2	63	73	154	0.984	0.414	1.515E-02	30
P25682	P01419	0.213	61	13	43	2	3	63	3	58	0.968	0.966	2.090E-02	30
P25682	A0A8D0ESK4	0.343	32	11	17	1	1	28	22	53	0.444	0.500	2.090E-02	30
P25682	A0AA36H002	0.333	24	8	16	0	39	62	27	50	0.381	0.343	2.090E-02	30
P25682	F5CPE3	0.344	29	10	16	2	34	62	48	73	0.460	0.351	2.090E-02	30
P25682	Q0GAI2	0.206	63	13	43	3	1	62	20	76	0.984	0.750	2.090E-02	30
P25682	Q0GAM6	0.193	62	12	45	2	1	62	20	76	0.984	0.750	2.090E-02	30
P25682	Q0GAJ7	0.190	63	12	44	3	1	62	20	76	0.984	0.750	2.090E-02	30
P25682	Q0GAG7	0.190	63	12	44	3	1	62	20	76	0.984	0.750	2.090E-02	30
P25682	Q0GAZ5	0.193	62	12	45	2	1	62	20	76	0.984	0.750	2.090E-02	30
P25682	A0A194ASE2	0.283	60	17	37	4	3	62	24	77	0.952	0.692	2.090E-02	30
P25682	A0A182C5S7	0.228	57	13	41	3	6	62	25	78	0.905	0.684	2.090E-02	30
P25682	Q0GAT7	0.212	66	14	44	3	1	62	20	81	0.984	0.765	2.090E-02	30
P25682	Q0GB66	0.212	66	14	44	3	1	62	20	81	0.984	0.765	2.090E-02	30
P25682	Q0GAH9	0.171	70	12	43	4	1	62	20	82	0.984	0.768	2.090E-02	30
P25682	A0A3Q3KRW6	0.242	70	17	45	4	1	62	13	82	0.984	0.854	2.090E-02	30
P25682	Q0GAZ7	0.171	70	12	44	3	1	62	20	83	0.984	0.771	2.090E-02	30
P25682	A0A8B9EYU9	0.314	35	11	20	1	3	33	23	57	0.492	0.417	2.090E-02	30
P25682	Q0GAV2	0.215	65	14	44	1	5	62	21	85	0.921	0.765	2.090E-02	30
P25682	Q0GAZ1	0.215	65	14	44	1	5	62	21	85	0.921	0.765	2.090E-02	30
P25682	A0A8C7QSJ1	0.250	68	17	45	3	1	62	18	85	0.984	0.800	2.090E-02	30
P25682	Q0GAV1	0.215	65	14	44	1	5	62	21	85	0.921	0.765	2.090E-02	30
P25682	F8J2G7	0.220	59	13	44	1	1	59	22	78	0.937	0.663	2.090E-02	30
P25682	A6HRX5	0.233	30	7	19	1	1	26	21	50	0.413	0.345	2.090E-02	30
P25682	A0AAV8VLN0	0.209	81	17	45	5	1	62	7	87	0.984	0.900	2.090E-02	30
P25682	A0AAD3RHC9	0.253	71	18	44	3	1	62	21	91	0.984	0.780	2.090E-02	30
P25682	A0A3B4XSN1	0.256	74	19	43	3	1	62	18	91	0.984	0.813	2.090E-02	30
P25682	A0A499FJN7	0.250	40	10	28	1	1	38	26	65	0.603	0.440	2.090E-02	30
P25682	A0A3Q1EIE8	0.229	74	17	42	4	1	62	20	90	0.984	0.772	2.090E-02	30
P25682	A0A8S4AV50	0.267	71	19	43	5	1	62	20	90	0.984	0.772	2.090E-02	30
P25682	A0A5J5CT00	0.166	66	11	45	4	7	63	4	68	0.905	0.699	2.090E-02	30
P25682	A0AAY4EW96	0.267	71	19	43	5	1	62	20	90	0.984	0.763	2.090E-02	30
P25682	A0A3Q1IA52	0.191	73	14	48	4	1	62	20	92	0.984	0.785	2.090E-02	30
P25682	A0AAW2B4B1	0.228	70	16	46	4	1	62	21	90	0.984	0.745	2.090E-02	30
P25682	F6TW55	0.230	78	18	42	4	1	62	22	97	0.984	0.768	2.090E-02	30
P25682	A0AAD9EWA8	0.262	61	16	31	2	16	62	14	74	0.746	0.616	2.090E-02	30
P25682	A0A8C4PG38	0.230	78	18	42	4	1	62	22	97	0.984	0.768	2.090E-02	30
P25682	A0A811L5Z4	0.220	68	15	46	3	2	62	13	80	0.968	0.673	2.090E-02	30
P25682	A0A816L0A5	0.256	74	19	39	5	3	62	7	78	0.952	0.706	2.090E-02	30
P25682	A0A819NZK4	0.256	74	19	39	5	3	62	7	78	0.952	0.706	2.090E-02	30
P25682	A0A817VPU6	0.229	74	17	41	5	3	62	7	78	0.952	0.706	2.090E-02	30
P25682	A0A833ZWP4	0.235	34	8	24	1	1	32	25	58	0.508	0.333	2.090E-02	30
P25682	A0A8T1N0C2	0.213	75	16	43	4	1	61	23	95	0.968	0.709	2.090E-02	30
P25682	A0A914NG61	0.234	81	19	42	5	1	62	22	101	0.984	0.777	2.090E-02	30
P25682	A0A6V7VRR2	0.234	81	19	42	5	1	62	22	101	0.984	0.777	2.090E-02	30
P25682	A0A653CQ70	0.255	86	22	38	6	1	62	20	103	0.984	0.808	2.090E-02	30
P25682	A0A914M9E3	0.234	81	19	42	5	1	62	24	103	0.984	0.762	2.090E-02	30
P25682	A0A814W2K4	0.223	76	17	43	3	1	62	5	78	0.984	0.698	2.090E-02	30
P25682	A0A669QL12	0.240	79	19	43	5	1	62	20	98	0.984	0.738	2.090E-02	30
P25682	A0A3P7FQW2	0.209	81	17	43	4	2	63	8	86	0.984	0.725	2.090E-02	30
P25682	A7X3S2	0.321	28	9	18	1	35	62	83	109	0.444	0.243	2.090E-02	30
P25682	A0AAW1U3E2	0.210	76	16	45	5	1	62	21	95	0.984	0.676	2.090E-02	30
P25682	A0AAN8FZ40	0.250	72	18	41	5	3	62	21	91	0.952	0.640	2.090E-02	30
P25682	A0A0B2V4Y2	0.235	68	16	31	3	17	63	19	86	0.746	0.607	2.090E-02	30
P25682	A0A6J0ABA1	0.207	53	11	36	2	1	47	29	81	0.746	0.473	2.090E-02	30
P25682	A0A0N4XIZ6	0.222	72	16	45	4	1	62	21	91	0.984	0.628	2.090E-02	30
P25682	A0A9P1IY25	0.264	68	18	42	3	2	62	22	88	0.968	0.593	2.090E-02	30
P25682	A0A494C059	0.250	40	10	28	1	1	38	26	65	0.603	0.351	2.090E-02	30
P25682	Centipede3FTx_0090_984703	0.211	85	18	44	6	1	62	8	92	0.984	0.746	2.090E-02	30
P25682	A0A3M7SN61	0.235	89	21	41	5	1	62	19	107	0.984	0.774	2.090E-02	30
P25682	A0A9D4NE64	0.263	76	20	42	5	1	62	15	90	0.984	0.655	2.090E-02	30
P25682	A0A158P8R6	0.180	83	15	48	2	1	63	6	88	1.000	0.716	2.090E-02	30
P25682	A0A8S9YSJ8	0.297	47	14	28	2	17	62	48	90	0.730	0.371	2.090E-02	30
P25682	A0AA85BER1	0.230	65	15	43	3	3	62	30	92	0.952	0.538	2.090E-02	30
P25682	A0A669BD64	0.164	85	14	49	4	1	63	6	90	1.000	0.720	2.090E-02	30
P25682	Centipede3FTx_0102_984703	0.207	82	17	45	4	1	62	9	90	0.984	0.695	2.090E-02	30
P25682	A0A8D2E9M5	0.235	34	8	24	1	1	32	26	59	0.508	0.286	2.090E-02	30
P25682	A0A2K5ZH60	0.235	34	8	24	1	1	32	26	59	0.508	0.286	2.090E-02	30
P25682	A0A3Q3BC88	0.253	71	18	44	5	1	62	47	117	0.984	0.597	2.090E-02	30
P25682	A0A2K5H6W3	0.235	34	8	24	1	1	32	26	59	0.508	0.286	2.090E-02	30
P25682	A0A815Y7V2	0.256	74	19	39	5	3	62	25	96	0.952	0.600	2.090E-02	30
P25682	A0A0N4T733	0.259	81	21	41	5	1	62	20	100	0.984	0.675	2.090E-02	30
P25682	A0A817TTR7	0.229	74	17	41	5	3	62	25	96	0.952	0.600	2.090E-02	30
P25682	A0A1I8EUN7	0.259	81	21	41	5	1	62	20	100	0.984	0.675	2.090E-02	30
P25682	A0AA84ZS34	0.225	71	16	46	2	1	62	24	94	0.984	0.592	2.090E-02	30
P25682	A0A817UL15	0.229	74	17	41	5	3	62	25	96	0.952	0.600	2.090E-02	30
P25682	A0A816P3R5	0.256	74	19	39	5	3	62	25	96	0.952	0.600	2.090E-02	30
P25682	A0A4W4GG96	0.195	82	16	46	5	1	62	13	94	0.984	0.683	2.090E-02	30
P25682	A0A0K0JRK1	0.259	81	21	41	5	1	62	20	100	0.984	0.675	2.090E-02	30
P25682	A0A2G5V4A5	0.224	58	13	34	4	13	62	42	96	0.794	0.455	2.090E-02	30
P25682	A0A914DQF6	0.257	70	18	43	4	2	62	20	89	0.968	0.579	2.090E-02	30
P25682	A0A6A5DHU2	0.211	71	15	47	2	1	62	24	94	0.984	0.587	2.090E-02	30
P25682	A0AA88LRJ9	0.253	71	18	44	5	1	62	50	120	0.984	0.582	2.090E-02	30
P25682	A0A9X0CD38	0.204	88	18	44	5	1	62	13	100	0.984	0.721	2.090E-02	30
P25682	A0A6F9DJJ4	0.189	79	15	47	3	1	62	19	97	0.984	0.648	2.090E-02	30
P25682	A0A1L8GRG6	0.202	69	14	48	3	1	62	20	88	0.984	0.566	2.090E-02	30
P25682	A0A8C6W3Y0	0.236	38	9	25	1	1	34	63	100	0.540	0.309	2.090E-02	30
P25682	A0A3B4Y7I4	0.267	71	19	43	5	1	62	51	121	0.984	0.577	2.090E-02	30
P25682	A0A8C2ZCU2	0.234	81	19	43	5	1	62	17	97	0.984	0.659	2.090E-02	30
P25682	A0A8R1Z2I3	0.187	64	12	38	2	13	62	39	102	0.794	0.520	2.090E-02	30
P25682	A0A3Q3X8J2	0.219	82	18	44	5	1	62	19	100	0.984	0.661	2.090E-02	30
P25682	A0AAN7Y2H3	0.188	69	13	49	3	1	62	21	89	0.984	0.556	2.090E-02	30
P25682	A0A8S1F920	0.259	81	21	41	5	1	62	19	99	0.984	0.653	2.090E-02	30
P25682	A0AAV8VMR3	0.207	77	16	44	5	1	62	25	99	0.984	0.600	2.090E-02	30
P25682	A0A9J2PAH0	0.246	65	16	35	3	12	62	37	101	0.810	0.520	2.090E-02	30
P25682	A0A8C8LV06	0.231	82	19	43	5	1	62	20	101	0.984	0.656	2.090E-02	30
P25682	A0A8D2KIB4	0.258	58	15	30	4	17	62	41	97	0.730	0.456	2.090E-02	30
P25682	A0A8C5XL49	0.243	74	18	42	4	3	62	25	98	0.952	0.592	2.090E-02	30
P25682	A0AA40HAF2	0.240	75	18	41	3	3	62	25	98	0.952	0.592	2.090E-02	30
P25682	A0A834A7J3	0.242	33	8	23	1	1	31	25	57	0.492	0.264	2.090E-02	30
P25682	Q4SZK4	0.204	83	17	44	5	2	62	19	101	0.968	0.659	2.090E-02	30
P25682	A0A8B8VT61	0.293	58	17	28	4	17	62	41	97	0.730	0.452	2.090E-02	30
P25682	A0A671VRP4	0.250	80	20	42	6	1	62	20	99	0.984	0.635	2.090E-02	30
P25682	A0A8S9YRF4	0.186	75	14	43	4	2	62	28	98	0.968	0.563	2.090E-02	30
P25682	A0A383YZQ3	0.293	58	17	28	4	17	62	41	97	0.730	0.452	2.090E-02	30
P25682	G1PDD4	0.276	76	21	38	6	3	62	25	99	0.952	0.591	2.090E-02	30
P25682	A0A2I3HX42	0.241	62	15	34	4	13	62	37	97	0.794	0.480	2.090E-02	30
P25682	J9B0T3	0.209	81	17	43	4	2	63	26	104	0.984	0.622	2.090E-02	30
P25682	A0A3Q0GZI4	0.236	76	18	41	6	3	62	27	101	0.952	0.591	2.090E-02	30
P25682	A0A8J4TEI8	0.186	75	14	43	4	2	62	29	99	0.968	0.559	2.090E-02	30
P25682	A0A9D3M3W8	0.239	71	17	45	5	1	62	56	126	0.984	0.559	2.090E-02	30
P25682	A0AAV1KI44	0.204	93	19	43	4	1	62	9	101	0.984	0.732	2.090E-02	30
P25682	H2NZH0	0.241	62	15	34	4	13	62	37	97	0.794	0.480	2.090E-02	30
P25682	A0AAV7Q5A0	0.253	79	20	41	6	1	62	25	102	0.984	0.609	2.090E-02	30
P25682	A0A9Y4N117	0.234	81	19	43	4	1	62	21	101	0.984	0.633	2.090E-02	30
P25682	A0AAF5Q3I6	0.209	81	17	43	4	2	63	27	105	0.984	0.617	2.090E-02	30
P25682	A0A914U1P1	0.209	81	17	45	5	1	62	22	102	0.984	0.628	2.090E-02	30
P25682	A0A9J6CLS0	0.237	80	19	42	6	2	62	25	104	0.968	0.620	2.090E-02	30
P25682	A0A8C5GDL9	0.287	80	23	38	5	1	62	21	99	0.984	0.612	2.090E-02	30
P25682	A0A8J1MRK1	0.202	69	14	48	3	1	62	28	96	0.984	0.531	2.090E-02	30
P25682	A0A8C9BHX2	0.177	79	14	49	3	1	63	21	99	1.000	0.608	2.090E-02	30
P25682	A0A5N3WNV8	0.267	56	15	31	4	17	62	72	127	0.730	0.431	2.090E-02	30
P25682	A0AAD4RCT8	0.187	80	15	47	3	1	62	20	99	0.984	0.615	2.090E-02	30
P25682	A0A3Q1AYC8	0.267	71	19	43	5	1	62	58	128	0.984	0.546	2.090E-02	30
P25682	A0A3Q7P0E8	0.200	40	8	30	1	1	38	21	60	0.603	0.305	2.090E-02	30
P25682	A0AAV1P6B2	0.231	82	19	43	4	1	62	21	102	0.984	0.626	2.090E-02	30
P25682	A0A6J2QJV7	0.222	81	18	44	5	1	62	21	101	0.984	0.614	2.090E-02	30
P25682	A0A3Q3X1J4	0.219	82	18	44	5	1	62	27	108	0.984	0.621	2.090E-02	30
P25682	A0A9Q1EA09	0.205	78	16	45	3	2	62	25	102	0.968	0.586	2.090E-02	30
P25682	A0AAU9XE97	0.191	89	17	45	4	1	62	21	109	0.984	0.669	2.090E-02	30
P25682	A0A385NIE2	0.243	82	20	42	4	1	62	21	102	0.984	0.617	2.090E-02	30
P25682	A0A1I7W8W1	0.246	81	20	42	5	1	62	27	107	0.984	0.609	2.090E-02	30
P25682	A0A2I4BUY3	0.192	83	16	44	6	2	62	23	104	0.968	0.612	2.090E-02	30
P25682	A0A3Q4HC84	0.229	74	17	42	4	1	62	62	132	0.984	0.530	2.090E-02	30
P25682	P0DTL4	0.200	80	16	45	4	1	62	27	105	0.984	0.590	2.090E-02	30
P25682	A0A6P9CCR4	0.215	79	17	44	6	1	62	31	108	0.984	0.578	2.090E-02	30
P25682	A0AAU9WK33	0.172	93	16	46	5	1	62	44	136	0.984	0.684	2.090E-02	30
P25682	A0A1Y1LHT3	0.218	55	12	35	3	12	62	62	112	0.810	0.375	2.090E-02	30
P25682	A0A7N6B5W9	0.258	58	15	33	2	15	62	54	111	0.762	0.423	2.090E-02	30
P25682	A0A9L0RTP4	0.282	85	24	38	6	1	62	22	106	0.984	0.620	2.090E-02	30
P25682	A0A8J6A2I4	0.243	82	20	42	5	2	63	14	95	0.984	0.599	2.090E-02	30
P25682	A0A6J2BHG1	0.163	92	15	47	2	1	62	21	112	0.984	0.672	2.090E-02	30
P25682	A0A3Q7NZ84	0.163	92	15	47	2	1	62	21	112	0.984	0.672	2.090E-02	30
P25682	A0A091CPQ3	0.264	87	23	39	5	1	62	22	108	0.984	0.630	2.090E-02	30
P25682	A0AAV2K4L0	0.204	88	18	44	5	1	62	21	108	0.984	0.638	2.090E-02	30
P25682	A0AAN8ANP6	0.195	82	16	44	6	2	62	23	103	0.968	0.583	2.090E-02	30
P25682	A0A9D4FB58	0.250	72	18	43	5	1	62	20	90	0.984	0.511	2.090E-02	30
P25682	F7CK81	0.195	87	17	44	4	1	62	26	111	0.984	0.614	2.090E-02	30
P25682	A0AAW0P1L1	0.211	90	19	43	3	1	62	21	110	0.984	0.643	2.090E-02	30
P25682	A0A3Q7P9U5	0.200	40	8	30	1	1	38	64	103	0.603	0.286	2.090E-02	30
P25682	A0A8C4X495	0.246	77	19	40	6	3	62	24	99	0.952	0.539	2.090E-02	30
P25682	A0A9W9YH78	0.223	85	19	43	5	1	62	30	114	0.984	0.603	2.090E-02	30
P25682	A0A9J6CSY3	0.215	93	20	42	4	1	62	23	115	0.984	0.655	2.090E-02	30
P25682	A0AAW1D0B8	0.172	93	16	46	4	1	62	23	115	0.984	0.650	2.090E-02	30
P25682	A0AA85ASA0	0.193	93	18	44	5	1	62	19	111	0.984	0.650	2.090E-02	30
P25682	L7LY47	0.265	64	17	35	3	1	58	18	75	0.921	0.406	2.090E-02	30
P25682	A0AAV1KJM5	0.204	93	19	43	4	1	62	24	116	0.984	0.646	2.090E-02	30
