identifier,is_transmembrane,is_helix,is_beta,has_signal,pfam,primary_interpro_id,primary_interpro_short_name,phylum,order
A0A5N4A4R5,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4A5D2,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4A6E8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4A6F1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4A6F7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4A6F8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Coleoptera
A0A5N4A6G2,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4A6G7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4A6G8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Coleoptera
A0A5N4A6H8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Coleoptera
A0A5N4A6I1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4A6M2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Coleoptera
A0A5N4A9K8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4AAA5,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4AAD0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4AFG3,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4AIT7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Coleoptera
A0A5N4AWX7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Coleoptera
A0A5N4AYJ8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4AZI0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A5N4CGH2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla
A0A5N4CGH6,False,False,False,True,,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla
A0A5N4CGK7,False,False,False,True,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Artiodactyla
A0A5N4CH01,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla
A0A5N4CH13,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla
A0A5N4CI61,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla
A0A5N4CIL7,False,False,False,True,PF00021;,IPR042339,Ly6D,Chordata,Artiodactyla
A0A5N4CSW3,False,False,False,False,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla
A0A5N4CSX6,False,False,False,True,,IPR039237,LY6G6C,Chordata,Artiodactyla
A0A5N4CSY0,True,True,False,True,PF07686;,IPR026524,LY6G6d/LY6G6f,Chordata,Artiodactyla
A0A5N4DR38,False,False,False,True,PF02988;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla
A0A5N4DUV7,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla
A0A5N4E5V4,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Artiodactyla
A0A5N5JSQ8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Siluriformes
A0A5N5KZ42,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes
A0A5N5LV75,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes
A0A5N5LVC8,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes
A0A5N5LWL9,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes
A0A5N5M8E7,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes
A0A5N5MKP8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Siluriformes
A0A5N5NE99,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes
A0A5N5NEB6,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes
A0A5N5NFQ2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Siluriformes
A0A5N5PAY1,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Siluriformes
A0A5N5PC27,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Siluriformes
A0A5N5PD73,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Siluriformes
A0A5N5PEP5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes
A0A5N5PZZ1,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Siluriformes
A0A5N5Q4N5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Siluriformes
A0A5N5Q6A7,False,False,False,True,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,Siluriformes
A0A5N5SSU7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Isopoda
A0A5N5ST37,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Isopoda
A0A5N5SV01,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Isopoda
A0A5N5SYJ9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Isopoda
A0A5N5T414,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Isopoda
A0A5N5TFK8,False,False,False,False,PF17064;,IPR031424,QVR-like,Arthropoda,Isopoda
A0A5N5TH56,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Isopoda
A0A5N5THT9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Isopoda
A0A5Q2U805,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cypriniformes
A0A5Q2U986,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cypriniformes
A0A5S6KHA5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
A0A5S6QZU5,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Trichinellida
A0A5S6QZV4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Nematoda,Trichinellida
A0A5S7X938,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates
A0A643BR33,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla
A0A643BR35,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla
A0A643BR53,False,False,False,True,PF00021;,IPR042339,Ly6D,Chordata,Artiodactyla
A0A643BR98,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla
A0A643BS58,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla
A0A646QBR0,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
A0A646QDR7,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
A0A646QGB9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Scolopendromorpha
A0A653BDF4,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BH45,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BKG3,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BPG9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BQR1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BSB7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BU23,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BUJ7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BUM3,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BVG5,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BWG8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BYS3,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BZ94,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653BZP5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Coleoptera
A0A653C5A2,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653CEK6,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653CKF9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653CQ70,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653D537,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653D595,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653D5Q7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653DA35,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653DE43,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653DE45,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653DE47,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Coleoptera
A0A653DE92,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Coleoptera
A0A653DEN0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653DEQ7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653DF82,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A653DWJ3,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Coleoptera
A0A662YW08,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Acipenseriformes
A0A663E1I8,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Accipitriformes
A0A663E1J0,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Accipitriformes
A0A663E1P1,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Accipitriformes
A0A663E220,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Accipitriformes
A0A663E225,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Accipitriformes
A0A663E235,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Accipitriformes
A0A663E246,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Accipitriformes
A0A663E274,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Accipitriformes
A0A663E289,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Accipitriformes
A0A663E3X9,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Accipitriformes
A0A663E4F4,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Accipitriformes
A0A663F767,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Accipitriformes
A0A663F8A1,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Accipitriformes
A0A663LQP2,False,False,False,False,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Strigiformes
A0A663LQP3,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Strigiformes
A0A663LQP5,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Strigiformes
A0A663LQP6,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Strigiformes
A0A663LQQ7,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Strigiformes
A0A663LQR1,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Strigiformes
A0A663LQS5,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Strigiformes
A0A663N8U8,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Strigiformes
A0A663NCM8,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Strigiformes
A0A665SUT2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Carangiformes
A0A665SX43,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carangiformes
A0A665SX48,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Carangiformes
A0A665SY57,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Carangiformes
A0A665T905,False,False,False,False,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,Carangiformes
A0A665T9F4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Carangiformes
A0A665TD53,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Carangiformes
A0A665TJ53,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Carangiformes
A0A665TKG3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Carangiformes
A0A665TKW8,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carangiformes
A0A665TKY2,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carangiformes
A0A665TWX9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Carangiformes
A0A665U3U6,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Carangiformes
A0A665UGD0,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carangiformes
A0A665UHS4,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Carangiformes
A0A665VB47,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carangiformes
A0A665VKC8,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carangiformes
A0A665VKI0,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carangiformes
A0A665VKJ1,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carangiformes
A0A665VLK6,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carangiformes
A0A665VLV8,False,False,False,False,,IPR016054,LY6_UPA_recep-like,Chordata,Carangiformes
A0A665VNB9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Carangiformes
A0A665WKK2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Carangiformes
A0A665X1B5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Carangiformes
A0A667FFU2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Carnivora
A0A667GGB4,False,False,False,True,,IPR026524,LY6G6d/LY6G6f,Chordata,Carnivora
A0A667GKJ2,False,False,False,True,,IPR026110,LY6G5C,Chordata,Carnivora
A0A667GKX6,False,False,False,True,,IPR039237,LY6G6C,Chordata,Carnivora
A0A667H5P9,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Carnivora
A0A667HKX4,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Carnivora
A0A667HKX7,False,False,False,True,PF16975;,IPR045860,Snake_toxin-like_sf,Chordata,Carnivora
A0A667HS19,False,False,False,True,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Carnivora
A0A667HTG5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A667HU38,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A667HU60,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A667HU90,False,False,False,True,PF00021;,IPR042339,Ly6D,Chordata,Carnivora
A0A667HUN2,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A667HXD4,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Carnivora
A0A667I9M6,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A667IAE4,False,False,False,True,PF00087;PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A667IC04,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A667IT11,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A667IVM2,False,False,False,True,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Carnivora
A0A667IXH3,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora
A0A667W8S7,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Holocentriformes
A0A667WNH2,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Holocentriformes
A0A667WTQ1,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Holocentriformes
A0A667X2B6,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Holocentriformes
A0A667X3S6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A667X6D5,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Holocentriformes
A0A667X8J1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A667X9V5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Holocentriformes
A0A667X9W4,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Holocentriformes
A0A667XBB8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A667XJI6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A667XJJ1,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Holocentriformes
A0A667XP18,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Holocentriformes
A0A667XQM1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A667XX18,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Holocentriformes
A0A667XXE5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A667Y6T6,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Holocentriformes
A0A667Y9R7,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Holocentriformes
A0A667YHP2,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Holocentriformes
A0A667YKP7,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A667YQE8,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Holocentriformes
A0A667YUN3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A667Z3S5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A667Z9L4,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Holocentriformes
A0A667ZGN3,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Holocentriformes
A0A667ZNM9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A667ZW21,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Holocentriformes
A0A668A702,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A668AAF7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A668AGQ7,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Holocentriformes
A0A668AM26,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Holocentriformes
A0A668H4Q1,False,False,False,False,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia
A0A668RDC1,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A668RGG0,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A668RRT4,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A668RTN7,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A668RV87,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A668S714,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A668S745,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Cichliformes
A0A668SJQ6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A668SKC7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A668SKM8,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A668T1C5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A668T615,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A668TA42,False,False,False,True,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A668TC34,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A668TT64,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A668TWB5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A668UKL5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669B6D2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669BD64,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A669BFW5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A669BVS0,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A669BWX0,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669BYY3,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A669BZH6,False,False,False,True,PF16975;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A669CH59,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669CK25,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A669CLT2,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A669CNL6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669CP87,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669CRN5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669CWY0,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669CZ75,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669D5H7,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A669D7D8,False,False,False,False,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A669DFC6,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669DI02,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A669DRY5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cichliformes
A0A669DXD9,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669DY39,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669E8X1,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
A0A669ENC2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cichliformes
