identifier,is_transmembrane,is_helix,is_beta,has_signal,organism_id,pfam,primary_interpro_id,primary_interpro_short_name,phylum,order,family,genus,species
A0A6I9WVB5,False,False,False,True,144034,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex barbatus
A0A6I9WVE1,False,False,False,True,144034,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex barbatus
A0A6I9X0M6,False,False,False,True,144034,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex barbatus
A0A6I9X199,False,False,False,True,35019,,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis
A0A6I9X551,False,False,False,False,144034,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex barbatus
A0A6I9XAK4,False,False,False,True,35019,,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis
A0A6I9XBW7,False,False,False,True,144034,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex barbatus
A0A6I9XEE6,False,False,False,True,144034,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex barbatus
A0A6I9XF45,False,False,False,False,35019,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis
A0A6I9XLF6,False,False,False,True,144034,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex barbatus
A0A6I9XMR4,False,False,False,True,144034,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Pogonomyrmex,Pogonomyrmex barbatus
A0A6I9XWS0,False,False,False,True,35019,PF16975;,IPR039457,LYPD6-like,Chordata,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis
A0A6I9Y6Q2,False,False,False,False,35019,PF02988;PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis
A0A6I9YDN4,False,False,False,True,35019,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis
A0A6I9YE31,False,False,False,True,35019,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis
A0A6I9YE86,False,False,False,True,35019,PF16975;,IPR039457,LYPD6-like,Chordata,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis
A0A6I9Z373,False,False,False,False,35019,PF02988;PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Colubridae,Thamnophis,Thamnophis sirtalis
A0A6I9ZAH2,False,False,False,True,48883,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Passeriformes,Thraupidae,Geospiza,Geospiza fortis
A0A6I9ZF15,False,False,False,True,48883,PF16975;,IPR039457,LYPD6-like,Chordata,Passeriformes,Thraupidae,Geospiza,Geospiza fortis
A0A6I9ZL49,False,False,False,True,32536,PF16975;,IPR039457,LYPD6-like,Chordata,Carnivora,Felidae,Acinonyx,Acinonyx jubatus
A0A6J0A616,False,False,False,True,32536,,IPR026524,LY6G6d/LY6G6f,Chordata,Carnivora,Felidae,Acinonyx,Acinonyx jubatus
A0A6J0A869,False,False,False,True,32536,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora,Felidae,Acinonyx,Acinonyx jubatus
A0A6J0A889,False,False,False,True,32536,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora,Felidae,Acinonyx,Acinonyx jubatus
A0A6J0A8V5,False,False,False,True,32536,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora,Felidae,Acinonyx,Acinonyx jubatus
A0A6J0AB66,False,False,False,True,32536,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora,Felidae,Acinonyx,Acinonyx jubatus
A0A6J0ABA1,False,False,False,True,32536,,IPR016054,LY6_UPA_recep-like,Chordata,Carnivora,Felidae,Acinonyx,Acinonyx jubatus
A0A6J0AS73,False,False,False,True,30538,PF16975;,IPR039457,LYPD6-like,Chordata,Artiodactyla,Camelidae,Vicugna,Vicugna pacos
A0A6J0BA49,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0BA91,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0BCA0,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0BG61,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0BKU1,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0BSN9,False,False,False,True,441921,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0BTJ1,False,False,False,True,441921,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0BVN7,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0BWA7,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0BWB6,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0BWB9,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0C316,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0C320,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0C3N4,False,False,False,True,441921,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0C4F1,False,False,False,True,441921,PF16975;,IPR039457,LYPD6-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0C8W2,False,False,False,True,441921,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0CBV5,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0CD62,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0CEM8,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0CFQ8,False,False,False,True,441921,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Diprionidae,Neodiprion,Neodiprion lecontei
A0A6J0D1J4,False,False,False,True,230844,PF16975;,IPR039457,LYPD6-like,Chordata,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus
A0A6J0DJ36,False,False,False,True,230844,,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus
A0A6J0DWA9,False,False,False,True,230844,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus
A0A6J0E7S0,False,False,False,True,230844,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus
A0A6J0E9X4,False,False,False,True,230844,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Cricetidae,Peromyscus,Peromyscus maniculatus
A0A6J0GUP0,False,False,False,True,321398,,IPR045860,Snake_toxin-like_sf,Chordata,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
A0A6J0HZA0,False,False,False,True,321398,PF16975;,IPR039457,LYPD6-like,Chordata,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
A0A6J0HZA6,False,False,False,True,321398,PF16975;,IPR039457,LYPD6-like,Chordata,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
A0A6J0I057,False,False,False,True,321398,PF16975;,IPR039457,LYPD6-like,Chordata,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
A0A6J0J1S5,False,False,False,True,321398,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
A0A6J0J1T0,False,False,False,True,321398,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
A0A6J0J1T5,False,False,False,True,321398,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
A0A6J0J1X6,False,False,False,True,321398,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
A0A6J0J3Q7,False,False,False,True,321398,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
A0A6J0J3R1,False,False,False,True,321398,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
A0A6J0J3T9,False,False,False,True,321398,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Passeriformes,Pipridae,Lepidothrix,Lepidothrix coronata
A0A6J0S9U0,False,False,False,True,103695,,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SA87,False,False,False,True,103695,,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SAH4,False,False,False,True,103695,,IPR039237,LY6G6C,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SD76,False,False,False,True,103695,PF02988;PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SDI3,False,False,False,True,103695,PF02988;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SDZ5,False,False,False,False,103695,,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SE76,False,False,False,False,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SEL2,False,False,False,True,103695,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SG69,False,False,False,True,103695,,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SGQ1,False,False,False,True,103695,PF02988;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SU10,False,False,False,True,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SY51,False,False,False,True,103695,PF16975;,IPR039457,LYPD6-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SY54,False,False,False,True,103695,PF16975;,IPR039457,LYPD6-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0SYA9,False,False,False,True,103695,PF16975;,IPR039457,LYPD6-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0T5F0,False,False,False,True,103695,PF16975;,IPR039457,LYPD6-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V3H5,False,False,False,True,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V3I0,False,False,False,True,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V3I5,False,False,False,True,103695,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V3N4,False,False,False,True,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V3N9,False,False,False,True,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V5J2,False,False,False,True,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V5J9,False,False,False,True,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V6C3,False,False,False,True,103695,PF02988;PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V6F3,False,False,False,False,103695,PF02988;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V7J7,False,False,False,True,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V7K1,False,False,False,True,103695,PF00087;,IPR035076,Toxin/TOLIP,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V7L0,False,False,False,True,103695,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0V868,False,False,False,False,103695,,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0VA23,False,False,False,False,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0VA27,False,False,False,True,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0VAA2,False,False,False,True,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0VCR0,False,False,False,True,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0VCR5,False,False,False,False,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0VD59,False,False,False,True,103695,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0VDD4,False,False,False,True,103695,,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Agamidae,Pogona,Pogona vitticeps
A0A6J0VMX8,False,False,False,False,9880,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0VNA5,False,False,False,False,9880,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0VTG3,False,False,False,True,9880,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0W864,False,False,False,True,9880,,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0WE24,False,False,False,True,9880,PF16975;,IPR039457,LYPD6-like,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0X4R4,False,False,False,True,9880,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0XCL6,False,False,False,True,9880,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0XEE4,False,False,False,True,9880,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0XI32,False,False,False,True,9880,PF16975;,IPR039457,LYPD6-like,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0XUH8,False,False,False,True,9880,,IPR026524,LY6G6d/LY6G6f,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0XUI2,False,False,False,False,9880,,IPR026524,LY6G6d/LY6G6f,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0XUJ6,False,False,False,True,9880,,IPR039237,LY6G6C,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0XUK2,False,False,False,True,9880,,IPR039237,LY6G6C,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0Y236,False,False,False,True,9880,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0Y249,False,False,False,True,9880,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0Y251,False,False,False,True,9880,PF00021;,IPR042339,Ly6D,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0Y2C3,False,False,False,True,9880,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J0Y338,False,False,False,True,9880,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus
A0A6J1LCG7,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LF86,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LFD9,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LHV4,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LHX0,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LI98,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LIM9,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LMB3,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LME2,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LQI1,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LUY0,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LVS8,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LXU4,False,False,False,True,7224,,IPR045860,Snake_toxin-like_sf,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1LYH5,False,False,False,True,7224,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera,Drosophilidae,Drosophila,Drosophila hydei
A0A6J1MMM2,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1MQP6,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1MWL5,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1N1Q8,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1N842,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1N943,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1NAF2,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1NAF3,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1NAM8,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1NCV3,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1NF08,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1NFX6,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1NH80,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1NH85,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1NIC4,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1NVX1,False,False,False,True,110368,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1P185,False,False,False,True,110368,,IPR045860,Snake_toxin-like_sf,Arthropoda,Lepidoptera,Nymphalidae,Bicyclus,Bicyclus anynana
A0A6J1PHK8,False,False,False,True,300111,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1PIA9,False,False,False,True,300111,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1PIT8,False,False,False,True,300111,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1PJ08,False,False,False,True,300111,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1PK21,False,False,False,True,300111,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1PR47,False,False,False,True,300111,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1Q7V5,False,False,False,True,300111,PF16975;,IPR039457,LYPD6-like,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1Q9Q2,False,False,False,True,300111,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1QBH3,False,False,False,True,300111,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1QPL0,False,False,False,True,300111,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1R0J6,False,False,False,True,300111,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1R355,False,False,False,True,300111,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1R3R6,False,False,False,True,300111,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1RAE7,False,False,False,True,300111,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
A0A6J1RHW4,False,False,False,True,300111,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera,Formicidae,Temnothorax,Temnothorax curvispinosus
