protein_id,protein_name,tax_id,scientific_name,sequence_length,domain_start,domain_end,signature_name,interpro_domain_name
A0A8C1N6N7,MAC-inhibitory protein,7962,Cyprinus carpio,225,11,96,InterPro:IPR045860,MAC-inhibitory protein
A0A8C1N6P8,MAC-inhibitory protein,7962,Cyprinus carpio,195,102,177,InterPro:IPR045860,MAC-inhibitory protein
A0A8C1N6P8,MAC-inhibitory protein,7962,Cyprinus carpio,195,11,96,InterPro:IPR045860,MAC-inhibitory protein
A0A8C1N6R0,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,196,101,178,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1N6R0,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,196,17,96,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1N6S0,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,212,24,113,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1N6S0,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,212,118,194,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1N7D5,receptor protein serine/threonine kinase,7962,Cyprinus carpio,322,21,98,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1N815,Activin receptor type-1C,7962,Cyprinus carpio,508,39,112,InterPro:IPR045860,Activin receptor type-1C
A0A8C1N9P5,Activin receptor type-1,7962,Cyprinus carpio,579,94,180,InterPro:IPR045860,Activin receptor type-1
A0A8C1N9P5,Activin receptor type-1,7962,Cyprinus carpio,579,8,92,InterPro:IPR045860,Activin receptor type-1
A0A8C1NIA8,receptor protein serine/threonine kinase,7962,Cyprinus carpio,524,55,145,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1NJ32,receptor protein serine/threonine kinase,7962,Cyprinus carpio,535,61,151,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1NLZ5,receptor protein serine/threonine kinase,7962,Cyprinus carpio,913,10,107,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1NMX6,receptor protein serine/threonine kinase,7962,Cyprinus carpio,915,6,101,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1NNS1,receptor protein serine/threonine kinase,7962,Cyprinus carpio,1001,26,123,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1NPC2,receptor protein serine/threonine kinase,7962,Cyprinus carpio,926,10,107,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1NQ03,receptor protein serine/threonine kinase,7962,Cyprinus carpio,990,12,110,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1NQM1,receptor protein serine/threonine kinase,7962,Cyprinus carpio,908,2,98,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1NR30,receptor protein serine/threonine kinase,7962,Cyprinus carpio,929,9,104,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1NSP3,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,210,109,190,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1NSP3,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,210,17,105,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1NTJ8,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,511,20,120,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1NTR4,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,501,5,101,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1NUV4,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,200,99,180,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1NUV4,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,200,7,95,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1NUX1,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,208,107,189,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1NUX1,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,208,19,101,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1P3T8,receptor protein serine/threonine kinase,7962,Cyprinus carpio,506,17,99,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1P975,Snake toxin/toxin-like domain-containing protein,7962,Cyprinus carpio,226,137,211,InterPro:IPR045860,Snake toxin/toxin-like domain-containing protein
A0A8C1P975,Snake toxin/toxin-like domain-containing protein,7962,Cyprinus carpio,226,28,119,InterPro:IPR045860,Snake toxin/toxin-like domain-containing protein
A0A8C1P9Z7,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,515,20,121,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1PAX6,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,485,1,97,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1PPZ9,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,498,39,122,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1PQ08,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,446,1,70,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1PRW8,receptor protein serine/threonine kinase,7962,Cyprinus carpio,498,26,119,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1PU54,receptor protein serine/threonine kinase,7962,Cyprinus carpio,515,46,139,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1PX91,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,197,105,179,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1PX91,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,197,17,97,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1PYD7,MAC-inhibitory protein,7962,Cyprinus carpio,200,106,182,InterPro:IPR045860,MAC-inhibitory protein
A0A8C1PYD7,MAC-inhibitory protein,7962,Cyprinus carpio,200,17,97,InterPro:IPR045860,MAC-inhibitory protein
A0A8C1PZU9,Sodefrin-like factor,7962,Cyprinus carpio,184,17,100,InterPro:IPR045860,Sodefrin-like factor
A0A8C1PZU9,Sodefrin-like factor,7962,Cyprinus carpio,184,116,184,InterPro:IPR045860,Sodefrin-like factor
A0A8C1Q045,receptor protein serine/threonine kinase,7962,Cyprinus carpio,529,57,150,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1Q098,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,597,22,141,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1Q0A3,receptor protein serine/threonine kinase,7962,Cyprinus carpio,485,13,106,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1Q4Y5,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,464,1,77,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1Q523,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,194,14,94,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1Q523,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,194,102,176,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1QDH6,receptor protein serine/threonine kinase,7962,Cyprinus carpio,505,36,130,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1QDI4,receptor protein serine/threonine kinase,7962,Cyprinus carpio,452,1,73,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1QDR1,receptor protein serine/threonine kinase,7962,Cyprinus carpio,487,27,108,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1QFA0,receptor protein serine/threonine kinase,7962,Cyprinus carpio,470,17,99,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1QFD1,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,483,10,86,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1QG04,Bone morphogenetic protein receptor type-2,7962,Cyprinus carpio,1002,27,131,InterPro:IPR045860,Bone morphogenetic protein receptor type-2
A0A8C1QKL6,MAC-inhibitory protein,7962,Cyprinus carpio,133,33,111,InterPro:IPR045860,MAC-inhibitory protein
A0A8C1QKP9,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,507,17,117,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1QMD5,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,530,58,154,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1QMN4,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,523,51,147,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1QP72,Bone morphogenetic protein receptor type-2,7962,Cyprinus carpio,981,27,131,InterPro:IPR045860,Bone morphogenetic protein receptor type-2
A0A8C1QPY7,MAC-inhibitory protein,7962,Cyprinus carpio,107,31,106,InterPro:IPR045860,MAC-inhibitory protein
A0A8C1QRH6,receptor protein serine/threonine kinase,7962,Cyprinus carpio,499,22,100,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1QRM7,receptor protein serine/threonine kinase,7962,Cyprinus carpio,492,15,93,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1QUZ4,receptor protein serine/threonine kinase,7962,Cyprinus carpio,556,84,180,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1QWA4,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,204,107,183,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1QWA4,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,204,18,101,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1QXB5,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,472,20,118,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1QXC0,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,463,19,115,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1R142,Activin receptor type-1,7962,Cyprinus carpio,518,41,125,InterPro:IPR045860,Activin receptor type-1
A0A8C1R185,Activin receptor type-1,7962,Cyprinus carpio,477,1,81,InterPro:IPR045860,Activin receptor type-1
A0A8C1R1A3,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,286,104,177,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1R1A3,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,286,17,94,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1R1A9,Activin receptor type-1,7962,Cyprinus carpio,475,2,82,InterPro:IPR045860,Activin receptor type-1
A0A8C1R3G2,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,137,43,119,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1R494,Activin receptor type-1C,7962,Cyprinus carpio,490,20,94,InterPro:IPR045860,Activin receptor type-1C
A0A8C1R6X0,receptor protein serine/threonine kinase,7962,Cyprinus carpio,483,29,120,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1R749,receptor protein serine/threonine kinase,7962,Cyprinus carpio,513,49,143,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1RBW2,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,217,11,95,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1RBW2,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,217,100,172,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1RC06,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,505,18,119,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1RC53,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,536,20,121,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1RGA0,receptor protein serine/threonine kinase,7962,Cyprinus carpio,518,55,148,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1RHP8,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,110,14,92,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1RIB8,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,510,2,110,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1RIC2,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,486,5,92,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1RID1,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,488,16,84,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1RMT3,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,491,34,132,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1RTU4,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,136,33,114,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1RUB6,receptor protein serine/threonine kinase,7962,Cyprinus carpio,966,21,115,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1RUC1,receptor protein serine/threonine kinase,7962,Cyprinus carpio,1024,36,134,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1RUC5,receptor protein serine/threonine kinase,7962,Cyprinus carpio,950,6,100,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1RV96,receptor protein serine/threonine kinase,7962,Cyprinus carpio,1007,53,150,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1RVA7,receptor protein serine/threonine kinase,7962,Cyprinus carpio,940,11,109,InterPro:IPR045860,receptor protein serine/threonine kinase
A0A8C1RXF4,TGF-beta receptor type-1,7962,Cyprinus carpio,500,31,105,InterPro:IPR045860,TGF-beta receptor type-1
A0A8C1RXJ1,TGF-beta receptor type-1,7962,Cyprinus carpio,474,8,79,InterPro:IPR045860,TGF-beta receptor type-1
A0A8C1RXK9,TGF-beta receptor type-1,7962,Cyprinus carpio,505,37,110,InterPro:IPR045860,TGF-beta receptor type-1
A0A8C1RYH6,TGF-beta receptor type-1,7962,Cyprinus carpio,483,15,88,InterPro:IPR045860,TGF-beta receptor type-1
A0A8C1RYK9,TGF-beta receptor type-1,7962,Cyprinus carpio,472,2,77,InterPro:IPR045860,TGF-beta receptor type-1
A0A8C1S095,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,213,21,108,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1S095,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,213,112,193,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1S2B0,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,138,28,117,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1S435,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,129,18,105,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1S487,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,102,2,79,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1S8A0,Uncharacterized protein,7962,Cyprinus carpio,191,89,172,InterPro:IPR045860,Uncharacterized protein
A0A8C1S8T8,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,241,184,230,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1S8T8,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,241,96,176,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1S9Q6,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,509,15,116,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1S9Z7,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,498,10,106,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1SAG0,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,199,105,181,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1SAG0,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,199,17,97,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1SFC2,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,126,19,102,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1SHX6,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,196,17,98,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1SHX6,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,196,102,178,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1SL25,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,504,16,115,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1SN27,Snake toxin/toxin-like domain-containing protein,7962,Cyprinus carpio,86,16,79,InterPro:IPR045860,Snake toxin/toxin-like domain-containing protein
A0A8C1SN57,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,515,19,119,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1SNF1,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,522,21,121,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1SNS0,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,511,16,115,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1SNT2,Protectin,7962,Cyprinus carpio,90,19,89,InterPro:IPR045860,Protectin
A0A8C1SNW3,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,547,51,151,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1SNX0,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,501,9,110,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1SQJ3,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,492,5,102,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1SRG1,TGF-beta receptor type-1,7962,Cyprinus carpio,508,40,113,InterPro:IPR045860,TGF-beta receptor type-1
A0A8C1SRM2,TGF-beta receptor type-1,7962,Cyprinus carpio,493,25,98,InterPro:IPR045860,TGF-beta receptor type-1
A0A8C1SS55,TGF-beta receptor type-1,7962,Cyprinus carpio,474,5,79,InterPro:IPR045860,TGF-beta receptor type-1
A0A8C1SSB0,Activin receptor type-1,7962,Cyprinus carpio,493,11,94,InterPro:IPR045860,Activin receptor type-1
A0A8C1SSF9,Activin receptor type-1,7962,Cyprinus carpio,490,6,91,InterPro:IPR045860,Activin receptor type-1
A0A8C1SSG9,Activin receptor type-1C,7962,Cyprinus carpio,496,21,95,InterPro:IPR045860,Activin receptor type-1C
A0A8C1SSK2,Serine/threonine-protein kinase receptor,7962,Cyprinus carpio,511,20,120,InterPro:IPR045860,Serine/threonine-protein kinase receptor
A0A8C1SSQ9,TGF-beta receptor type-1,7962,Cyprinus carpio,495,27,100,InterPro:IPR045860,TGF-beta receptor type-1
A0A8C1ST03,Activin receptor type-1,7962,Cyprinus carpio,579,94,180,InterPro:IPR045860,Activin receptor type-1
A0A8C1ST03,Activin receptor type-1,7962,Cyprinus carpio,579,8,92,InterPro:IPR045860,Activin receptor type-1
A0A8C1ST71,Activin receptor type-1C,7962,Cyprinus carpio,637,168,241,InterPro:IPR045860,Activin receptor type-1C
A0A8C1STP6,Activin receptor type-1C,7962,Cyprinus carpio,778,309,382,InterPro:IPR045860,Activin receptor type-1C
A0A8C1SUC1,TGF-beta receptor type-1,7962,Cyprinus carpio,483,14,88,InterPro:IPR045860,TGF-beta receptor type-1
A0A8C1SWW2,Activin receptor type-1C,7962,Cyprinus carpio,490,20,94,InterPro:IPR045860,Activin receptor type-1C
A0A8C1SX65,Activin receptor type-1C,7962,Cyprinus carpio,495,26,99,InterPro:IPR045860,Activin receptor type-1C
A0A8C1SXL1,Activin receptor type-1C,7962,Cyprinus carpio,491,21,95,InterPro:IPR045860,Activin receptor type-1C
A0A8C1T5M2,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,187,2,74,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1T5M2,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,187,80,156,InterPro:IPR045860,UPAR/Ly6 domain-containing protein
A0A8C1T7L0,Bone morphogenetic protein receptor type-2,7962,Cyprinus carpio,981,27,131,InterPro:IPR045860,Bone morphogenetic protein receptor type-2
A0A8C1T965,Bone morphogenetic protein receptor type-2,7962,Cyprinus carpio,1042,27,131,InterPro:IPR045860,Bone morphogenetic protein receptor type-2
